PLOT_ID,CENTER_LON,CENTER_LAT,SIZE_M,SHAPE,FLAGGED,ANALYSES,SAMPLE_POINTS,USER_ID,ANALYSIS_DURATION,COLLECTION_TIME,PL_LONGITUDE,PL_LATITUDE,PL_FID_REFDTA,PL_CID,PL_FID_CUT_20,PL_NIVEL2,PL_NIV2_INT,PL_BUFF_DIST,PL_ORIG_FID,PL_TRUENIV2_I,PL_PLOTID,CLASES DE ELEMENTOS DE PAISAJE:ARBOL NATIVO,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE PLANTACION,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE MANGLE,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION HERBECEA/PASTOS,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION ARBUSTIVA,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE PARAMO,CLASES DE ELEMENTOS DE PAISAJE:AGUA NATURAL,CLASES DE ELEMENTOS DE PAISAJE:AGUA ARTIFICIAL,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE HUMEDALES,CLASES DE ELEMENTOS DE PAISAJE:CULTIVOS,CLASES DE ELEMENTOS DE PAISAJE:ESTRUCTURA DE VIVIENDA,CLASES DE ELEMENTOS DE PAISAJE:CONSTRUCCION DE INFRAESTRUCTURA,CLASES DE ELEMENTOS DE PAISAJE:CARRETERAS Y LOTES,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE ASENTAMIENTOS,CLASES DE ELEMENTOS DE PAISAJE:SUELO DESNUDO,CLASES DE ELEMENTOS DE PAISAJE:NIEVE/HIELO,CLASES DE ELEMENTOS DE PAISAJE:OTRAS/NUBE
370,-79.08871631,-3.584451915,30.0,square,false,0,25,,,,-79.08871631,-3.584451915,36325,12,12,VEGETACION ARBUSTIVA,8,20,3965,0,36325_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,-78.55346246,-0.407120114,30.0,square,false,0,25,,,,-78.55346246,-0.407120114,37656,12,12,VEGETACION ARBUSTIVA,8,20,29791,0,37656_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,-78.55141616,-0.384291883,30.0,square,false,0,25,,,,-78.55141616,-0.384291883,1935,0,0,AREA POBLADA,1,20,29928,0,1935_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,-78.27047762,0.755456387,30.0,square,false,0,25,,,,-78.27047762,0.755456387,36327,12,12,VEGETACION ARBUSTIVA,8,20,37847,0,36327_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,-77.93316758,-0.019483227,30.0,square,false,0,25,,,,-77.93316758,-0.019483227,37659,12,12,VEGETACION ARBUSTIVA,8,20,33127,0,37659_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,-80.07723528,0.018107799,30.0,square,false,0,25,,,,-80.07723528,0.018107799,28709,9,9,PLANTACION FORESTAL,4,20,33602,0,28709_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,-78.5187768,-0.205614378,30.0,square,false,0,25,,,,-78.5187768,-0.205614378,28707,9,9,PLANTACION FORESTAL,4,20,31426,0,28707_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,-80.14112777,-2.442803405,30.0,square,false,0,25,,,,-80.14112777,-2.442803405,8587,2,2,ARTIFICIAL,3,20,10559,0,8587_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,-79.09296245,-3.55095699,30.0,square,false,0,25,,,,-79.09296245,-3.55095699,37641,12,12,VEGETACION ARBUSTIVA,8,20,4072,0,37641_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,-80.03252672,-0.956684972,30.0,square,false,0,25,,,,-80.03252672,-0.956684972,23012,7,7,NATURAL,3,20,23586,0,23012_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,-77.69741421,0.716663967,30.0,square,false,0,25,,,,-77.69741421,0.716663967,28701,9,9,PLANTACION FORESTAL,4,20,37718,0,28701_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,-76.66274023,-1.334194999,30.0,square,false,0,25,,,,-76.66274023,-1.334194999,23013,7,7,NATURAL,3,20,20902,0,23013_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,-80.42072321,-0.627953233,30.0,square,false,0,25,,,,-80.42072321,-0.627953233,23015,7,7,NATURAL,3,20,27465,0,23015_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,-77.99133412,-1.673922492,30.0,square,false,0,25,,,,-77.99133412,-1.673922492,23017,7,7,NATURAL,3,20,17463,0,23017_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,-79.3531273,-0.767760647,30.0,square,false,0,25,,,,-79.3531273,-0.767760647,28706,9,9,PLANTACION FORESTAL,4,20,25166,0,28706_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,-79.87699671,-1.377600097,30.0,square,false,0,25,,,,-79.87699671,-1.377600097,28704,9,9,PLANTACION FORESTAL,4,20,20660,0,28704_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,-75.46943898,-0.715076258,30.0,square,false,0,25,,,,-75.46943898,-0.715076258,23019,7,7,NATURAL,3,20,25583,0,23019_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,-80.69962629,-2.364049716,30.0,square,false,0,25,,,,-80.69962629,-2.364049716,36319,12,12,VEGETACION ARBUSTIVA,8,20,11251,0,36319_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,-78.29227412,-0.194749796,30.0,square,false,0,25,,,,-78.29227412,-0.194749796,37643,12,12,VEGETACION ARBUSTIVA,8,20,31506,0,37643_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,-78.7509642,-3.694079275,30.0,square,false,0,25,,,,-78.7509642,-3.694079275,13695,4,4,BOSQUE NATIVO,4,20,3686,0,13695_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,-78.60869874,-1.06028656,30.0,square,false,0,25,,,,-78.60869874,-1.06028656,36314,12,12,VEGETACION ARBUSTIVA,8,20,22684,0,36314_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,-78.21101553,0.088703624,30.0,square,false,0,25,,,,-78.21101553,0.088703624,37645,12,12,VEGETACION ARBUSTIVA,8,20,34541,0,37645_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,-79.36340291,-3.864446142,30.0,square,false,0,25,,,,-79.36340291,-3.864446142,36315,12,12,VEGETACION ARBUSTIVA,8,20,3159,0,36315_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,-78.78345831,-2.781106627,30.0,square,false,0,25,,,,-78.78345831,-2.781106627,36316,12,12,VEGETACION ARBUSTIVA,8,20,8025,0,36316_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,-80.26665268,-3.375502311,30.0,square,false,0,25,,,,-80.26665268,-3.375502311,7267,2,2,ARTIFICIAL,3,20,5162,0,7267_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,-76.1479524,0.166235918,30.0,square,false,0,25,,,,-76.1479524,0.166235918,21287,7,7,NATURAL,3,20,35013,0,21287_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,-80.51840411,-1.854845804,30.0,square,false,0,25,,,,-80.51840411,-1.854845804,38960,12,12,VEGETACION ARBUSTIVA,8,20,15936,0,38960_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,-79.98738408,-3.631296715,30.0,square,false,0,25,,,,-79.98738408,-3.631296715,7261,2,2,ARTIFICIAL,3,20,3838,0,7261_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,-80.64593514,-1.470029329,30.0,square,false,0,25,,,,-80.64593514,-1.470029329,36308,12,12,VEGETACION ARBUSTIVA,8,20,19595,0,36308_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,-77.9228575,-0.525794614,30.0,square,false,0,25,,,,-77.9228575,-0.525794614,298,0,0,AREA POBLADA,1,20,28297,0,298_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,-78.22462985,0.63833182,30.0,square,false,0,25,,,,-78.22462985,0.63833182,36309,12,12,VEGETACION ARBUSTIVA,8,20,37450,0,36309_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,-80.33906775,-2.123106893,30.0,square,false,0,25,,,,-80.33906775,-2.123106893,38963,12,12,VEGETACION ARBUSTIVA,8,20,13926,0,38963_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,-79.81226069,-0.897200881,30.0,square,false,0,25,,,,-79.81226069,-0.897200881,21284,7,7,NATURAL,3,20,24009,0,21284_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,-77.89827292,-2.546885801,30.0,square,false,0,25,,,,-77.89827292,-2.546885801,21283,7,7,NATURAL,3,20,9620,0,21283_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,-78.09411708,-0.102844673,30.0,square,false,0,25,,,,-78.09411708,-0.102844673,36302,12,12,VEGETACION ARBUSTIVA,8,20,32367,0,36302_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,-80.47621544,-1.855592861,30.0,square,false,0,25,,,,-80.47621544,-1.855592861,37634,12,12,VEGETACION ARBUSTIVA,8,20,15927,0,37634_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,-76.21263943,-0.286475877,30.0,square,false,0,25,,,,-76.21263943,-0.286475877,21280,7,7,NATURAL,3,20,30713,0,21280_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,-80.88771531,-2.309547606,30.0,square,false,0,25,,,,-80.88771531,-2.309547606,36305,12,12,VEGETACION ARBUSTIVA,8,20,11824,0,36305_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,-80.23867687,-0.789270503,30.0,square,false,0,25,,,,-80.23867687,-0.789270503,1957,0,0,AREA POBLADA,1,20,24925,0,1957_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,-78.92637737,-3.801982693,30.0,square,false,0,25,,,,-78.92637737,-3.801982693,14997,4,4,BOSQUE NATIVO,4,20,3417,0,14997_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,-79.96337547,-2.297181903,30.0,square,false,0,25,,,,-79.96337547,-2.297181903,7274,2,2,ARTIFICIAL,3,20,11958,0,7274_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,-77.73421864,-0.968278616,30.0,square,false,0,25,,,,-77.73421864,-0.968278616,21299,7,7,NATURAL,3,20,23468,0,21299_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,-79.6972201,-4.305738708,30.0,square,false,0,25,,,,-79.6972201,-4.305738708,33263,11,11,TIERRA AGROPECUARIA,5,20,1454,0,33263_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,-79.39662282,-3.781657325,30.0,square,false,0,25,,,,-79.39662282,-3.781657325,26986,8,8,PARAMO,7,20,3481,0,26986_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,-79.47410757,-3.844463349,30.0,square,false,0,25,,,,-79.47410757,-3.844463349,37628,12,12,VEGETACION ARBUSTIVA,8,20,3261,0,37628_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,-78.53850526,-0.431982786,30.0,square,false,0,25,,,,-78.53850526,-0.431982786,1960,0,0,AREA POBLADA,1,20,29625,0,1960_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,-77.98282279,0.03647289,30.0,square,false,0,25,,,,-77.98282279,0.03647289,16701,5,5,GLACIAR,6,20,34110,0,16701_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,-77.1746756,-2.610139815,30.0,square,false,0,25,,,,-77.1746756,-2.610139815,21294,7,7,NATURAL,3,20,9074,0,21294_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,-79.87408893,-3.260890504,30.0,square,false,0,25,,,,-79.87408893,-3.260890504,1969,0,0,AREA POBLADA,1,20,5942,0,1969_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,-80.31705469,-2.187305341,30.0,square,false,0,25,,,,-80.31705469,-2.187305341,37624,12,12,VEGETACION ARBUSTIVA,8,20,13298,0,37624_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,-79.3318065,-2.686179412,30.0,square,false,0,25,,,,-79.3318065,-2.686179412,37627,12,12,VEGETACION ARBUSTIVA,8,20,8559,0,37627_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,-78.40221588,-1.692556612,30.0,square,false,0,25,,,,-78.40221588,-1.692556612,16702,5,5,GLACIAR,6,20,17035,0,16702_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,-78.76065066,-2.208369908,30.0,square,false,0,25,,,,-78.76065066,-2.208369908,40461,13,13,VEGETACION HERBACEA,9,20,13066,0,40461_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,-78.37090444,-0.010849994,30.0,square,false,0,25,,,,-78.37090444,-0.010849994,40460,13,13,VEGETACION HERBACEA,9,20,33198,0,40460_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,-79.18208903,-4.06280313,30.0,square,false,0,25,,,,-79.18208903,-4.06280313,40465,13,13,VEGETACION HERBACEA,9,20,2310,0,40465_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,-79.24711711,-4.26942618,30.0,square,false,0,25,,,,-79.24711711,-4.26942618,41794,13,13,VEGETACION HERBACEA,9,20,1678,0,41794_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,-80.63965356,-2.295673651,30.0,square,false,0,25,,,,-80.63965356,-2.295673651,38146,12,12,VEGETACION ARBUSTIVA,8,20,11985,0,38146_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,-78.91168582,-1.888749867,30.0,square,false,0,25,,,,-78.91168582,-1.888749867,40463,13,13,VEGETACION HERBACEA,9,20,15677,0,40463_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,-79.87890354,-1.738432169,30.0,square,false,0,25,,,,-79.87890354,-1.738432169,39478,13,13,VEGETACION HERBACEA,9,20,16638,0,39478_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,-78.64854075,-1.610824535,30.0,square,false,0,25,,,,-78.64854075,-1.610824535,41798,13,13,VEGETACION HERBACEA,9,20,18244,0,41798_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,-80.04742831,-3.629091459,30.0,square,false,0,25,,,,-80.04742831,-3.629091459,7282,2,2,ARTIFICIAL,3,20,3845,0,7282_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,-78.64967773,-1.639789171,30.0,square,false,0,25,,,,-78.64967773,-1.639789171,39470,13,13,VEGETACION HERBACEA,9,20,18030,0,39470_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,-78.37569028,-3.083270669,30.0,square,false,0,25,,,,-78.37569028,-3.083270669,32841,10,10,TIERRA AGROPECUARIA,5,20,6555,0,32841_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,-78.52628539,-1.587768812,30.0,square,false,0,25,,,,-78.52628539,-1.587768812,27483,9,9,PLANTACION FORESTAL,4,20,18404,0,27483_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,-79.21582585,-3.834974938,30.0,square,false,0,25,,,,-79.21582585,-3.834974938,27484,9,9,PLANTACION FORESTAL,4,20,3294,0,27484_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,-80.22222852,-2.101581834,30.0,square,false,0,25,,,,-80.22222852,-2.101581834,31511,10,10,TIERRA AGROPECUARIA,5,20,14109,0,31511_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,-78.57535251,-0.333669157,30.0,square,false,0,25,,,,-78.57535251,-0.333669157,1972,0,0,AREA POBLADA,1,20,30293,0,1972_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,-78.7772747,-2.692252804,30.0,square,false,0,25,,,,-78.7772747,-2.692252804,27488,9,9,PLANTACION FORESTAL,4,20,8514,0,27488_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,-79.42737072,-3.324270538,30.0,square,false,0,25,,,,-79.42737072,-3.324270538,39479,13,13,VEGETACION HERBACEA,9,20,5581,0,39479_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,-76.19369224,0.209267297,30.0,square,false,0,25,,,,-76.19369224,0.209267297,32848,10,10,TIERRA AGROPECUARIA,5,20,35247,0,32848_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,-78.68448673,-1.571955874,30.0,square,false,0,25,,,,-78.68448673,-1.571955874,39461,13,13,VEGETACION HERBACEA,9,20,18528,0,39461_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,-77.8545738,0.501312052,30.0,square,false,0,25,,,,-77.8545738,0.501312052,39462,13,13,VEGETACION HERBACEA,9,20,36801,0,39462_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,-78.73959467,-1.706176302,30.0,square,false,0,25,,,,-78.73959467,-1.706176302,40457,13,13,VEGETACION HERBACEA,9,20,16840,0,40457_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,-79.91945909,-2.455410025,30.0,square,false,0,25,,,,-79.91945909,-2.455410025,7291,2,2,ARTIFICIAL,3,20,10442,0,7291_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,-79.26585196,-4.198628257,30.0,square,false,0,25,,,,-79.26585196,-4.198628257,40459,13,13,VEGETACION HERBACEA,9,20,1945,0,40459_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,-79.29762906,-2.388678625,30.0,square,false,0,25,,,,-79.29762906,-2.388678625,27495,9,9,PLANTACION FORESTAL,4,20,11049,0,27495_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,-78.10854156,-0.3714516,30.0,square,false,0,25,,,,-78.10854156,-0.3714516,1982,0,0,AREA POBLADA,1,20,30019,0,1982_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,-79.98535995,-2.709738484,30.0,square,false,0,25,,,,-79.98535995,-2.709738484,11916,3,3,BOSQUE NATIVO,4,20,8395,0,11916_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,-79.0065288,1.15098642,30.0,square,false,0,25,,,,-79.0065288,1.15098642,27497,9,9,PLANTACION FORESTAL,4,20,38736,0,27497_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,-77.92440957,0.359894031,30.0,square,false,0,25,,,,-77.92440957,0.359894031,31502,10,10,TIERRA AGROPECUARIA,5,20,36162,0,31502_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,-78.61734105,-1.639425954,30.0,square,false,0,25,,,,-78.61734105,-1.639425954,1988,0,0,AREA POBLADA,1,20,18033,0,1988_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,-80.08304141,-3.331052317,30.0,square,false,0,25,,,,-80.08304141,-3.331052317,9003,3,3,BOSQUE NATIVO,4,20,5534,0,9003_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,-75.81680463,-0.627965942,30.0,square,false,0,25,,,,-75.81680463,-0.627965942,41770,13,13,VEGETACION HERBACEA,9,20,27439,0,41770_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,-78.98048264,-3.135965165,30.0,square,false,0,25,,,,-78.98048264,-3.135965165,38120,12,12,VEGETACION ARBUSTIVA,8,20,6344,0,38120_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,-78.13316201,-0.49065702,30.0,square,false,0,25,,,,-78.13316201,-0.49065702,15481,5,5,GLACIAR,6,20,28761,0,15481_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,-77.96416426,-0.05493024,30.0,square,false,0,25,,,,-77.96416426,-0.05493024,41774,13,13,VEGETACION HERBACEA,9,20,32827,0,41774_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,-79.35606826,-4.234255509,30.0,square,false,0,25,,,,-79.35606826,-4.234255509,39455,13,13,VEGETACION HERBACEA,9,20,1836,0,39455_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,-79.70437738,-1.510915321,30.0,square,false,0,25,,,,-79.70437738,-1.510915321,41771,13,13,VEGETACION HERBACEA,9,20,18935,0,41771_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,-78.66889848,-1.559719471,30.0,square,false,0,25,,,,-78.66889848,-1.559719471,40446,13,13,VEGETACION HERBACEA,9,20,18608,0,40446_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,-79.2072211,-4.376764337,30.0,square,false,0,25,,,,-79.2072211,-4.376764337,41775,13,13,VEGETACION HERBACEA,9,20,830,0,41775_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
